AssignmentId,WorkerId,HITId,AcceptTime,SubmitTime,ApprovalTime,Answer.company,Answer.revenue
3T3IWE1XG704JT4NSW2LT9E8QLVQTQ,A31C70Y2YFBSPZ,38O9DZ0A620F3STX45ZPXYT7FWF62M,Sun Oct 12 03:27:14 GMT 2014,Sat Oct 11 01:45:59 GMT 2014,2014/10/11 02:47:15 +0000,Renewable Energy Corporation,2110
3IJXV6UZ1YWEMG3CBZSHKSM4BQQIRB,A1RGS2DC6IQM6J,3QX22DUVOOUQPMCRFVQHOZN42UMVMS,Wed Oct 08 02:32:26 GMT 2014,Fri Oct 10 13:37:07 GMT 2014,2014/10/10 14:37:56 +0000,Renewable Energy Corporation,2110
3OWEPKL08APWIYUOZ173KJRLWDM7ND,A1RGS2DC6IQM6J,3HYV4299H09U2MO1Q4ROJDYNIUU8EB,Wed Oct 08 02:34:31 GMT 2014,Sat Oct 11 04:13:12 GMT 2014,2014/10/11 05:17:14 +0000,Renewable Energy Corporation,2110
3QHK8ZVMINVTWAUT0534CT9SA9ELBE,A1RGS2DC6IQM6J,35A1YQPVFETNV97LOPACS8MO8X0I5S,Sat Oct 11 19:09:03 GMT 2014,Sat Oct 11 04:38:30 GMT 2014,2014/10/11 05:42:15 +0000,Satcon Technology Corporation,129.01
30ZX6P7VF98TD76XERYGVLTWCF22JZ,A1BR186HXJ9D8D,3I01FDIL6MLEO18CES73343ZWI12D9,Fri Oct 10 13:31:02 GMT 2014,Sun Oct 12 16:50:23 GMT 2014,2014/10/12 17:52:15 +0000,Sharp,28700
34FNN24DCNMB7TKJIA1H3FBW9T2Y5Q,A1BR186HXJ9D8D,391JB9X4ZYLC9BIFGRCAMQCNMWFKMV,Mon Oct 13 11:53:36 GMT 2014,Sun Oct 12 16:50:47 GMT 2014,2014/10/12 17:52:15 +0000,Sharp,28700
3CCZ6YKWR8WW6SCBAY914YI50IF956,A1RGS2DC6IQM6J,3BC9H1KCYUP3YS1AO8JO4WTPID1WYS,Wed Oct 08 19:43:36 GMT 2014,Fri Oct 10 13:39:22 GMT 2014,2014/10/10 14:43:00 +0000,Sharp,28700
3XIQGXAUMDL1US8S17UCILIJYPW7XT,A1EB857G7CK9K9,37OPIVELUUGK5K8ID3J8071V0YMAHX,Sat Oct 11 01:51:22 GMT 2014,Thu Oct 09 18:35:42 GMT 2014,2014/10/09 19:37:14 +0000,solar city,120
3R0T90IZ1TPWKN8Y3E2JALA2WEKGC4,A1R2ANI8OKY0N7,31YWE12TE0PZ88AZB4PAT2NZNGZ7XW,Sat Oct 11 01:43:46 GMT 2014,Mon Oct 13 12:24:47 GMT 2014,2014/10/13 13:27:15 +0000,SOLAR SEMICONDUCTOR PHOTOVOLTAIC PVT LTD,5.8
3A0EX8ZRN91DW91SJKSU61BOJKCYB5,A4CIBZHR8AG24,3S1L4CQSFXI0ROHCIDV8XMPIKJ9FA4,Wed Oct 08 01:49:18 GMT 2014,Wed Oct 08 18:36:00 GMT 2014,2014/10/08 19:37:16 +0000,Solar Solutions Of Georgia Inc,50
3NJM2BJS4XJ2X01X6XS64UOUX2CPCG,A1E118W7CCJI6S,3M47JKRKCXEQP7VMKM8Q7P6A1W686Q,Wed Oct 08 02:01:29 GMT 2014,Fri Oct 10 09:05:43 GMT 2014,2014/10/10 10:07:14 +0000,Solar World,1305
3GNA64GUZFH2YRTXR0KNQT8UAI7Q5X,A21TT0CI4QK392,36JW4WBR06XF1BPQOJ50E8CMXEZFHF,Sat Oct 11 04:13:13 GMT 2014,Sat Oct 11 00:44:45 GMT 2014,2014/10/11 01:47:16 +0000,Solar World,1305
3QJOXOW4XK4B9VOYA869DEU2D8HMEB,A28KOAYUHICEJJ,32CXT5U14GGBRILNG46TNVKQ4IP8UT,Mon Oct 13 12:22:46 GMT 2014,Wed Oct 08 21:14:58 GMT 2014,2014/10/08 22:17:15 +0000,Solar World,1305
3Z2R0DQ0JIRL2RK50QNPY5G473JE2V,A3VOLG6610JSOP,304QEQWKZPXYWOWNPEH5VAMJ3YP0OL,Sun Oct 12 03:16:00 GMT 2014,Thu Oct 09 13:09:46 GMT 2014,2014/10/09 14:12:14 +0000,Solar World,1305
3WI0P0II625XE5NQJLR6TV6RJIERD8,A28KOAYUHICEJJ,3S1L4CQSFXI0ROHCIDV8XMPIKJ9AFZ,Tue Oct 14 04:19:03 GMT 2014,Wed Oct 08 21:17:01 GMT 2014,2014/10/08 22:17:15 +0000,Solar World,1305
3J88R45B2HBQ0YCSXTOTI794YNWXPS,AR29P1YK9HK7U,3LEG2HW4UF0BMLM85Y2TR46K8VHF2X,Sat Oct 11 04:32:41 GMT 2014,Mon Oct 13 12:34:24 GMT 2014,2014/10/13 13:37:17 +0000,Solar World,1305
3WMOAN2SRCAYTOVKHZAJQX7OIXENVA,A1Z1V6745VJ3Q,366FYU4PTG2EXNQ2ZTOR9I7EDUOKE6,Fri Oct 10 13:40:25 GMT 2014,Mon Oct 13 04:29:01 GMT 2014,2014/10/13 05:32:15 +0000,Solar World,1305
3FPRZHYEPZKRPK2AZGQ4HJ9IDHL3VA,A2G1NEE6ZG4PMP,34D9ZRXCYR79VTMYOXV74L8X993SA0,Wed Oct 08 01:57:38 GMT 2014,Tue Oct 14 03:56:21 GMT 2014,2014/10/14 04:57:14 +0000,Solar World,1305
3HRMW88U173CI594217USPSYJCNM0F,ADPF3Y625PCR8,3909MD9T2ZU3H1YOYIXUT5F95Y7FEZ,Tue Oct 07 21:00:48 GMT 2014,Tue Oct 14 02:38:54 GMT 2014,2014/10/14 03:42:15 +0000,Solar World,1305
3RANCT1ZVGUWF0HN9JV53G5BNZBBU0,A1RGS2DC6IQM6J,3IVKZBIBJ0MO5GUCU35ZL7V1M4TSHB,Fri Oct 10 05:48:21 GMT 2014,Fri Oct 10 13:41:04 GMT 2014,2014/10/10 14:43:01 +0000,Solar World,1305
37XITHEISXMN9DHCJPWV9PO9YLBCR8,AS2QOU256370T,3O2Y2UIUCQ7631QYU48XR0SEPV3FKJ,Fri Oct 10 13:39:27 GMT 2014,Fri Oct 10 15:38:30 GMT 2014,2014/10/10 16:42:14 +0000,Solar World,1305
3LRLIPTPERMDTU7J9RR72IC73QNAK2,A1RGS2DC6IQM6J,3AA88CN98PGC3S7TZU0LGLZUV6TKYL,Sun Oct 12 14:54:17 GMT 2014,Sat Oct 11 04:15:32 GMT 2014,2014/10/11 05:17:15 +0000,Solar World,1305
320DUZ38G8ZJS1E4D6J5XPNXMY8GJX,A32TXHFPWQ4ASM,3TFJJUELSH24J92YEWCSJYLHBIP2C9,Fri Oct 10 13:58:32 GMT 2014,Sun Oct 12 17:53:46 GMT 2014,2014/10/12 18:57:14 +0000,Solar World,1305
3LRLIPTPERMDTU7J9RR72IC73SWKAP,A32TXHFPWQ4ASM,36FQTHX3Z34AUM6B4WU2ROKRZBQ3BF,Mon Oct 13 08:00:47 GMT 2014,Sun Oct 12 17:52:26 GMT 2014,2014/10/12 18:57:14 +0000,Solar World,1305
3G5W44VEU8VE3LKMVRJHY4NA1N9KG1,A32TXHFPWQ4ASM,3M47JKRKCXEQP7VMKM8Q7P6A1W768P,Sun Oct 12 16:58:13 GMT 2014,Sun Oct 12 17:54:05 GMT 2014,2014/10/12 18:57:15 +0000,Solar World,1305
3Z4AIRP3C7QNJ6TQCRD3HBR6V751X7,A32TXHFPWQ4ASM,3R5LWXWHR0LI11L047T4ZF0SMJHXGO,Sat Oct 11 01:48:22 GMT 2014,Sun Oct 12 17:52:54 GMT 2014,2014/10/12 18:57:14 +0000,Solar World,1305
3WRFBPLXRB1EHFT1XP4D72F5RA3N3P,A38QKCAYIV1X79,33K3E8REWW838MFIL9HG72JUY04X88,Sat Oct 11 17:57:54 GMT 2014,Thu Oct 09 19:40:43 GMT 2014,2014/10/09 20:42:15 +0000,SolarCity,163.84
3DYGAII7PML6R1BGBFT1OZDB1J8QPL,A1XJNSIORSVEYG,3N3WJQXELS3XMDW4R95RMHB45R32LP,Sun Oct 12 10:53:43 GMT 2014,Sat Oct 11 22:12:16 GMT 2014,2014/10/11 23:17:17 +0000,SolarCity,163.84
3L4D84MIL05XSX9FXC1NIPZY1S7JH9,A34L2B2B311M3V,3TX9T2ZCB9E33IBFKUL7I32RO75WZJ,Sun Oct 12 03:33:42 GMT 2014,Wed Oct 08 01:48:31 GMT 2014,2014/10/08 02:52:14 +0000,SolarCity,163.84
3GU1KF0O4JEJNV9RSXWBTAICFE8PBZ,A34L2B2B311M3V,3PMR2DOWOOETN2863088Y7C53FZ540,Sat Oct 11 00:44:22 GMT 2014,Wed Oct 08 01:49:17 GMT 2014,2014/10/08 02:52:14 +0000,SolarCity,163.84
3Q5C1WP23NEEHN9G6LU8PS0M22H157,A34L2B2B311M3V,3EQVJH0T40YPKG7RJ3APVCRNON7HTP,Fri Oct 10 01:52:39 GMT 2014,Wed Oct 08 01:49:39 GMT 2014,2014/10/08 02:52:14 +0000,SolarCity,163.84
308XBLVESJH4Z8P65P00Y5IRGWWRBT,A34L2B2B311M3V,3X0EMNLXEP2WAP947BI953HZ7ZXVPO,Sun Oct 12 03:27:41 GMT 2014,Wed Oct 08 01:48:44 GMT 2014,2014/10/08 02:52:14 +0000,SolarCity,163.84
3GFK2QRXXAU7IOPJ39JTIIQGYFPW50,A34L2B2B311M3V,31N9JPQXIPVRP327M7ODMDLVZ5LNHU,Sun Oct 12 16:47:11 GMT 2014,Wed Oct 08 01:48:59 GMT 2014,2014/10/08 02:52:14 +0000,SolarCity,163.84
3IGI0VL648X334MNGNO5V5DGMYTNO8,A278D29BQSFW1G,3HXCEECSQM67SN6FZV3V30N7ZF5ZYL,Fri Oct 10 07:34:19 GMT 2014,Wed Oct 08 02:32:25 GMT 2014,2014/10/08 03:37:14 +0000,Solaria,303
3MX2NQ3YCA7M7OU9DEFFK14N7HXX5W,A278D29BQSFW1G,3J9UN9O9J35KVD5Q91P0NE5X44F0J2,Wed Oct 08 18:04:38 GMT 2014,Wed Oct 08 02:33:21 GMT 2014,2014/10/08 03:37:14 +0000,Solaria,303
3Y54SXRO1MYWBMB495MQ3ABXT4EUT8,AULQ3PRS1JKAR,3YLPJ8OXX8Q2PLSG96R3QQ3PWE94X9,Tue Oct 07 21:00:36 GMT 2014,Thu Oct 09 01:38:14 GMT 2014,2014/10/09 02:42:15 +0000,Solaria,303
3TXD01ZLD5UCU1WEU4LIV2Z5D3M4U7,A278D29BQSFW1G,3PN6H8C9R433T43GR70I9MMX86TADO,Thu Oct 09 15:02:21 GMT 2014,Wed Oct 08 02:30:31 GMT 2014,2014/10/08 03:32:14 +0000,Solaria,303
3XXU1SWE8N8BG40F5YHPJYXYPQX0AY,A7EDFCL330FUL,30QQTY5GMKX7R4G46ZEN9VOVTYI7U4,Fri Oct 10 13:26:57 GMT 2014,Thu Oct 09 09:17:45 GMT 2014,2014/10/09 10:22:14 +0000,SolarPark Korea,508
32RIADZISTHWFO4A5ZQIG1HHS734SV,AMPICWU0NLCM5,3WRAAIUSBJCHRA8XI71U3TPPOO4XAC,Sun Oct 12 03:32:10 GMT 2014,Wed Oct 08 20:23:31 GMT 2014,2014/10/08 21:27:14 +0000,SolarPark Korea,508
3E4GGUZ1T94OORCFWCYSW0T9R5K2KI,ADPF3Y625PCR8,3D7VY91L65ABG8ELAEZHNNTXZ27BM3,Sun Oct 12 18:14:25 GMT 2014,Tue Oct 14 08:24:40 GMT 2014,2014/10/14 09:27:14 +0000,SolarPark Korea,508
38SKSKU7R2A3JI8Z6FVLYGD55Y1LIO,A1RGS2DC6IQM6J,34R3P23QHSEHCXBLE8F0IWYMSHPHWF,Tue Oct 07 21:01:08 GMT 2014,Fri Oct 10 13:40:24 GMT 2014,2014/10/10 14:43:00 +0000,SolarPark Korea,508
3DZQRBDBSMSBXSL65LLZ6WPBEB93SJ,A1RGS2DC6IQM6J,31D0ZWOD0AC9UK2MFVCNUF2EEHK0AL,Sun Oct 12 17:52:39 GMT 2014,Sat Oct 11 04:14:31 GMT 2014,2014/10/11 05:17:14 +0000,SolarPark Korea,508
3ZSY5X72NYOOI2EF9U5M4PIQNXTROF,AULQ3PRS1JKAR,3HA5ODM5KA5TNHPWZSM308MAUJ4VS4,Wed Oct 08 01:58:48 GMT 2014,Thu Oct 09 01:38:43 GMT 2014,2014/10/09 02:42:15 +0000,Solexel,120
3VNL7UK1XGW7S4EEEGRRHAAUJLGFTJ,A7EDFCL330FUL,3EN4YVUOUC5SS3B1CDE7WSS8EBYXJS,Sat Oct 11 21:58:37 GMT 2014,Mon Oct 13 08:01:34 GMT 2014,2014/10/13 09:02:15 +0000,Solyndra Corporation,100
3MTMREQS4WV4OU10Y5AAQT62QT6AW0,A1BFH5UF44Y67L,37Y5RYYI0PILR6URZ7NLOTJVAUCXS9,Wed Oct 08 21:14:22 GMT 2014,Tue Oct 07 20:05:13 GMT 2014,2014/10/07 21:07:14 +0000,Sullivan Solar Power,18
31JLPPHS2V7WZ0TDY44QMRFAHNA3OS,A2UVDJENOMQN8W,34F34TZU7WCRRN84OOTE62YC12Y2JN,Sun Oct 12 03:34:22 GMT 2014,Sun Oct 12 14:11:35 GMT 2014,2014/10/12 15:12:14 +0000,Sun Power,2.418
3MX2NQ3YCA7M7OU9DEFFK14N7K95XM,A2FW38LJSYFN9X,3W9XHF7WGK8GM68ZPODM847FG4BKTW,Sun Oct 12 18:10:40 GMT 2014,Thu Oct 09 21:17:06 GMT 2014,2014/10/09 22:17:19 +0000,Sun Power,2.418
3GM6G9ZBKOADYE6V03V4C0U3GHZTM1,A324ZABK6RWDDX,3538U0YQ1F7073IR9YGYAEBCE9HF38,Sat Oct 11 22:03:43 GMT 2014,Wed Oct 08 19:16:34 GMT 2014,2014/10/08 20:17:15 +0000,Sun Power,2.418
3CPLWGV3MPC0WHIHEY5NYFIRR5I9N3,A1BR186HXJ9D8D,3QD8LUVX4XBKL4WGNBADVI93WA3X56,Sun Oct 12 16:47:42 GMT 2014,Sun Oct 12 17:08:02 GMT 2014,2014/10/12 18:12:14 +0000,Sun Power,2.418
3HMVI3QICK5CJBJ0HNZ50PYFXBW1Y6,A1ZR0Q2OUOLW51,3MG8450X2ONWXAK42L849HFGTSNUPX,Wed Oct 08 17:16:04 GMT 2014,Fri Oct 10 14:15:54 GMT 2014,2014/10/10 15:17:52 +0000,Sun Power,2.418
3PJUZCGDJ7TFTAVD8WG4GISW27S98I,A2X52W4TVTF46T,3PKJ68EHDN9V6DBM79WLT64EQLGHJK,Fri Oct 10 13:54:37 GMT 2014,Fri Oct 10 01:54:39 GMT 2014,2014/10/10 02:57:14 +0000,Sun Power,2.418
39ZSFO5CA992XJFZXB8M14OOV6NJU0,A1BR186HXJ9D8D,38XPGNCKHTDALWNL9RQL2564G314V6,Wed Oct 08 20:23:33 GMT 2014,Sun Oct 12 17:08:54 GMT 2014,2014/10/12 18:12:14 +0000,Sun Power,2.418
3NLZY2D53Q2G0GWIJN0U7I4RW97QLN,A1XJNSIORSVEYG,3UL5XDRDNCWU63V8F3YLFJSA51V587,Sun Oct 12 18:14:15 GMT 2014,Sat Oct 11 21:59:17 GMT 2014,2014/10/11 23:02:15 +0000,Sun Power,2.418
3PDJHANYK6TL42U8DT7Y9LUTFNSH68,AMPICWU0NLCM5,3WGZLY9VCHZPAGA1U9G4DVG2IIT8DI,Sun Oct 12 16:48:08 GMT 2014,Wed Oct 08 20:20:17 GMT 2014,2014/10/08 21:22:15 +0000,Sun Power,2.418
36ZN444YTSBBP3BWJ7BDQXHZ032IOY,A1RGS2DC6IQM6J,3M67TQBQQH1RQEQZFRVGNQ37HLEA97,Wed Oct 08 20:32:40 GMT 2014,Sat Oct 11 04:17:04 GMT 2014,2014/10/11 05:17:15 +0000,SunEdison,133
3KIBXJ1WD672VY1KJAWP3DWCS50KOG,AULQ3PRS1JKAR,31YWE12TE0PZ88AZB4PAT2NZNGYX7L,Sun Oct 12 16:48:58 GMT 2014,Thu Oct 09 01:39:43 GMT 2014,2014/10/09 02:42:15 +0000,SunEdison,133
3FE2ERCCZYL36PY0W21XZUIBMIQOPB,A1XJNSIORSVEYG,37M4O367VJV9RSXC9484K1T5P6K5MV,Wed Oct 08 20:18:37 GMT 2014,Sat Oct 11 22:19:22 GMT 2014,2014/10/11 23:22:15 +0000,Sunrun,38.2
3ZQIG0FLQFTOGI4Y9016MGKFBAJVWC,ADPF3Y625PCR8,3SD15I2WD274OAPG85DUG8YZLAF63X,Sun Oct 12 16:45:08 GMT 2014,Tue Oct 14 05:09:32 GMT 2014,2014/10/14 06:12:15 +0000,Suntech Power,3150
3XUHV3NRVLBPLYUU8AXTHFGTJT25H3,A3VOLG6610JSOP,3XQ4XW3OD9PKQQRUBI2SY3PZXLB2S3,Wed Oct 08 01:55:18 GMT 2014,Thu Oct 09 12:45:29 GMT 2014,2014/10/09 13:47:14 +0000,Suntech Power,3150
3Q8GYXHFEQFY4QJEMIJS6OJD64B5CE,A32N824FJMSPBV,3MVY4USGB60O1B5W0LNKLJWGMH8SI4,Wed Oct 08 02:03:04 GMT 2014,Sun Oct 12 03:21:27 GMT 2014,2014/10/12 04:22:15 +0000,Suntech Power,3150
3FE2ERCCZYL36PY0W21XZUIBMJ3OPQ,A1BR186HXJ9D8D,3YOAVL4CA0URUGSVAOFONBJ04E74Z6,Thu Oct 09 12:43:09 GMT 2014,Sun Oct 12 16:44:56 GMT 2014,2014/10/12 17:47:14 +0000,Suntech Power,3150
3I33IC7ZWGFICE3TKLL32MQDMSVA2E,AR29P1YK9HK7U,3LAZVA75NI45SYZ141LJEYFY0W82O6,Wed Oct 08 02:23:57 GMT 2014,Mon Oct 13 12:36:10 GMT 2014,2014/10/13 13:37:17 +0000,Suntech Power,3150
3WAKVUDHUXT9DOEXW2JPYEJF4A57UX,A23S5QIFC3RTNR,3HRWUH63QUFF9AICL5N4XGI5UWUN5D,Tue Oct 14 08:20:26 GMT 2014,Sat Oct 11 19:09:28 GMT 2014,2014/10/11 20:12:14 +0000,Suntech Power,3150
3G2UL9A02EROBDOW0KLMI85Z1P567E,A1BR186HXJ9D8D,36D1BWBEHNEHSVEPRL66MUQT5WT2MR,Thu Oct 09 15:02:54 GMT 2014,Sun Oct 12 16:45:30 GMT 2014,2014/10/12 17:47:14 +0000,Suntech Power,3150
3RSDURM96BZB3CDCTBUK79H9MJ1EY1,A2FW38LJSYFN9X,35NNO802AV9RLYDRSP6YMPMAZI0NIN,Wed Oct 08 02:33:45 GMT 2014,Thu Oct 09 21:13:00 GMT 2014,2014/10/09 22:17:19 +0000,Suntech Power,3150
3Z7EFSHGNAR7693OSO2NY7AXZZGCXI,AMPICWU0NLCM5,3HRWUH63QUFF9AICL5N4XGI5UWU5NV,Wed Oct 08 08:03:09 GMT 2014,Wed Oct 08 17:19:22 GMT 2014,2014/10/08 18:22:17 +0000,Suntech Power,3150
3IO1LGZLKAASBRTFAPDSW81UC9B681,A1BR186HXJ9D8D,3APP19WN71R5IM143KKEZ2N8PFK6G5,Wed Oct 08 17:48:08 GMT 2014,Sun Oct 12 16:46:00 GMT 2014,2014/10/12 17:47:15 +0000,Suntech Power,3150
34FNN24DCNMB7TKJIA1H3FBW9T4Y5S,A32TXHFPWQ4ASM,3TUOHPJXYHAEYNB0JCXMLIMGG78XWO,Wed Oct 08 02:28:47 GMT 2014,Sun Oct 12 18:09:10 GMT 2014,2014/10/12 19:12:15 +0000,Suntech Power,3150
3LOTDFNYA8CZKLI89LW24UHTNFIFWT,A32TXHFPWQ4ASM,3JTPR5MTZSPE14X9OSVO5O1101PK55,Fri Oct 10 13:37:08 GMT 2014,Sun Oct 12 18:08:36 GMT 2014,2014/10/12 19:12:15 +0000,Suntech Power,3150
3B2X28YI3XSBDPRMD1X2NARVKFY6B2,A32TXHFPWQ4ASM,3Y3N5A7N4GM7TG7WK6D1VYRYKBOMYS,Tue Oct 07 20:50:46 GMT 2014,Sun Oct 12 18:09:42 GMT 2014,2014/10/12 19:12:15 +0000,Suntech Power,3150
3FDJT1UU75LGNOV2EV0QU7WLBEV5K4,A32TXHFPWQ4ASM,3EKZL9T8Y8Z8YZ5GXHFZ62RJ017CH1,Wed Oct 08 13:34:11 GMT 2014,Sun Oct 12 18:08:13 GMT 2014,2014/10/12 19:12:14 +0000,Suntech Power,3150
31IBVUNM9TCM5WI3JBR6ISYFG6GFVJ,A32TXHFPWQ4ASM,3AC6MFV69KVL6SGQPVZ7H0S49JTHZ5,Sun Oct 12 03:14:19 GMT 2014,Sun Oct 12 18:08:25 GMT 2014,2014/10/12 19:12:15 +0000,Suntech Power,3150
3AZHRG4CU5XBWJ1UWJ2FWQJSJKY033,A32TXHFPWQ4ASM,3P7RGTLO6EQB7A9QJOM5DZHNSFQKAB,Wed Oct 08 08:06:57 GMT 2014,Sun Oct 12 18:08:50 GMT 2014,2014/10/12 19:12:15 +0000,Suntech Power,3150
3LBXNTKX0S858BWLG4SWWH9PTJSX9B,A32TXHFPWQ4ASM,3JYPJ2TAYIL7ESNE7WD5NHEDJ59FPK,Thu Oct 09 21:15:39 GMT 2014,Sun Oct 12 18:09:26 GMT 2014,2014/10/12 19:12:15 +0000,Suntech Power,3150
3VHP9MDGROXQ6NC3SUW1S0AQVYOCF3,A30IMFT43HT0RC,386659BNTLUD0WPMJCJUJE9BANE01X,Wed Oct 08 02:33:25 GMT 2014,Sun Oct 12 03:34:20 GMT 2014,2014/10/12 04:37:15 +0000,Suntech Power,3150
3Y9N9SS8LZO5V32O8VQABX3BDAJ3DD,A2E8JMFYDBLEN4,30UZJB2POHP856P23M3PO2KZPF353F,Thu Oct 09 13:01:22 GMT 2014,Tue Oct 14 04:16:19 GMT 2014,2014/10/14 05:17:14 +0000,Suntech Power,3150
3VSOLARPKCMTSDP7WFL8P1KLMP439W,A2E8JMFYDBLEN4,34YWR3PJ28NLQXAFQ541ENDCF2U0XQ,Tue Oct 07 20:55:55 GMT 2014,Tue Oct 14 04:15:12 GMT 2014,2014/10/14 05:17:14 +0000,Suntech Power,3150
3DY4FPOOA21J8MNCA6R0ZHCYJOBRVY,A34L2B2B311M3V,307L9TDWJY5CVVV87MZBIJKLG03N3N,Mon Oct 13 12:27:34 GMT 2014,Wed Oct 08 01:44:22 GMT 2014,2014/10/08 02:47:15 +0000,Suntech Power,3150
3L4PIM1GQUT0CGIHFHEK6GGS15DRY7,A34L2B2B311M3V,3PA41K45VNHUZZ88PDFTZP1WLHPP7P,Wed Oct 08 01:48:31 GMT 2014,Wed Oct 08 01:45:04 GMT 2014,2014/10/08 02:47:15 +0000,Suntech Power,3150
3K9FOBBF2IWVXJJQ3V8D3O9MRTLLNM,A34L2B2B311M3V,3O71U79SRB2AXUVNL0LCDC3X3QSSMK,Sat Oct 11 01:40:38 GMT 2014,Wed Oct 08 01:44:04 GMT 2014,2014/10/08 02:47:14 +0000,Suntech Power,3150
3CCZ6YKWR8WW6SCBAY914YI50E459J,A34L2B2B311M3V,3KL228NDMVZCH1MT5OEF9LSQQA3KGN,Wed Oct 08 01:48:45 GMT 2014,Wed Oct 08 01:44:42 GMT 2014,2014/10/08 02:47:15 +0000,Suntech Power,3150
34Q075JO1YQFMGNF9FOW8X4VLU501K,A34L2B2B311M3V,371DNNCG44FWR56YGZGJIZYOL4I8T2,Fri Oct 10 05:39:19 GMT 2014,Wed Oct 08 01:45:21 GMT 2014,2014/10/08 02:47:15 +0000,Suntech Power,3150
3S06PH7KSSH9L0O9LRCRN4OEFNP1DX,A1RGS2DC6IQM6J,3T2HW4QDUVKFJTNXZ5R7TLTVHOZC9B,Thu Oct 09 01:38:18 GMT 2014,Fri Oct 10 13:47:25 GMT 2014,2014/10/10 14:52:53 +0000,Suntech Power,3150
3QECW5O0KIEFQ7LP84EIVYJHUL1T51,A1U3PULHJJGGCC,3OCZWXS7ZOKPLAFR9S7PKOEGP1U5LT,Thu Oct 09 07:00:25 GMT 2014,Wed Oct 08 00:10:22 GMT 2014,2014/10/08 01:12:21 +0000,Suntech Power,3150
304SM51WA4HG0NPJKE05OFNN201BSR,A7EDFCL330FUL,3KLL7H3EGDE4X8BGOYA4WUF8L8NVHJ,Wed Oct 08 02:34:36 GMT 2014,Thu Oct 09 10:06:34 GMT 2014,2014/10/09 11:07:14 +0000,Suntech Power,3150
3TMFV4NEP9RQ568L17QWU2070BPW8D,A1R2ANI8OKY0N7,322ZSN9Z5GXV84JW4WQ61NIJJIL4TQ,Fri Oct 10 13:35:10 GMT 2014,Mon Oct 13 12:22:46 GMT 2014,2014/10/13 13:27:14 +0000,SURANA VENTURES LTD,8.3
358UUM7WR0GHXWMGS8OKT3WVXA6R7G,A31C70Y2YFBSPZ,3IJ95K7NDXPDP77W216V1D9UK58NGV,Sun Oct 12 16:49:22 GMT 2014,Sat Oct 11 01:53:08 GMT 2014,2014/10/11 02:57:17 +0000,Swinerton Renewable Energy,2000
39U1BHVTDM4CCSYLULQPG1LXGPKT3L,A2E6XBHTDD7KJY,30U1YOGZGA97T0PA87M9UMG3UC0SD2,Sun Oct 12 18:03:23 GMT 2014,Wed Oct 08 03:00:30 GMT 2014,2014/10/08 04:02:14 +0000,Synergy Resources,19.3
3DZQRBDBSMSBXSL65LLZ6WPBEC1S32,A1R2ANI8OKY0N7,3NFWQRSHVER11FUF4DNIT80LIEMFGG,Sun Oct 12 18:07:19 GMT 2014,Mon Oct 13 12:03:39 GMT 2014,2014/10/13 13:07:14 +0000,TATA BP SOLAR INDIA,144.25
3ZSANO2JCGK6D41ZPGM175E8H2JFSB,A2LP305VI4WP0,3IKDQS3DQED8UUG03ZXK6ESY0EMCIU,Mon Oct 13 12:25:57 GMT 2014,Sun Oct 12 16:07:53 GMT 2014,2014/10/12 17:12:14 +0000,TATA BP SOLAR INDIA,144.25
3PWWM24LHTB4TQAENN1P6VKIWZ0823,AMPICWU0NLCM5,3538U0YQ1F7073IR9YGYAEBCE9I3FX,Thu Oct 09 08:40:56 GMT 2014,Wed Oct 08 20:30:11 GMT 2014,2014/10/08 21:32:15 +0000,TenkSolar,50
3X0H8UUIT218OQNUF5W1BT08C1CSWH,AULQ3PRS1JKAR,31GECDVA9JZ3LTCYR7BSNBAJV1H663,Wed Oct 08 02:02:11 GMT 2014,Thu Oct 09 01:42:20 GMT 2014,2014/10/09 02:47:15 +0000,THOR manufacturing Inc,26
3A1PQ49WVIUQXGTB7NVHEP3C7H71HZ,A1R2ANI8OKY0N7,3JGHED38ED4O8D09G0BCCGU8PMTY7T,Tue Oct 14 04:14:47 GMT 2014,Mon Oct 13 12:17:29 GMT 2014,2014/10/13 13:22:14 +0000,titan energy systems,23
3U088ZLJVL68NH3I63DH1NUPHDU0WB,A32TXHFPWQ4ASM,3D3B8GE8924YDIW14ADDDLS2G7E9PM,Sat Oct 11 01:41:39 GMT 2014,Sun Oct 12 18:12:30 GMT 2014,2014/10/12 19:17:14 +0000,Trina Solar,1857.7
31JLPPHS2V7WZ0TDY44QMRFAHNF3OX,A32TXHFPWQ4ASM,3IVKZBIBJ0MO5GUCU35ZL7V1M4THS0,Wed Oct 08 02:28:40 GMT 2014,Sun Oct 12 18:11:35 GMT 2014,2014/10/12 19:12:16 +0000,Trina Solar,1857.7
326O153BMJB851ILXF76UO784YXDE0,A32TXHFPWQ4ASM,3YLTXLH3DFJRSOEK2M15Q2QQZKMHPK,Sat Oct 11 04:35:49 GMT 2014,Sun Oct 12 18:11:22 GMT 2014,2014/10/12 19:12:16 +0000,Trina Solar,1857.7
3IFS6Q0HJJWQNV3PQOSMA2R0XS0ISQ,A31C70Y2YFBSPZ,3ZTE0JGGCE5IQGR31UAPQBOKCNLCOP,Fri Oct 10 13:53:12 GMT 2014,Sat Oct 11 01:48:21 GMT 2014,2014/10/11 02:52:16 +0000,Trina Solar,1857.7
